datetime,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66
2016-04-03 05:45:00,1,0.635555556,0.737777778,0.951111111,0.706666667,0.773333333,1,0.875555556,0.933333333,1,1,1,0.933333333,0.608888889,0.711111111,1,1,0.8,1,1,0.951111111,0.688888889,0.951111111,1,0.728888889,0.977777778,0.693333333,1,1,0.737777778,0.857777778,0.497777778,0.657777778,0.724444444,1,1,1,0.431111111,0.808888889,0.662222222,0.893333333,1,0.475555556,0.866666667,0.675555556,1,1,1,0.591111111,0.928888889,1,0.702222222,1,0.742222222,0.226666667,0.808888889,1,1,0.231111111,1,1,1,0.853333333,0.48,0.462222222,1
2016-04-03 06:00:00,0.857777778,0.253333333,0.075555556,0.022222222,0.377777778,0.466666667,0.631111111,0.266666667,0.088888889,0.266666667,0.173333333,0.324444444,1,0.128888889,1,0.626666667,0.671111111,0.084444444,0.64,0.133333333,0.053333333,0.666666667,1,0.444444444,0.395555556,0.506666667,0.4,1,0.484444444,0.311111111,0.502222222,0.328888889,0.817777778,0.497777778,0.382222222,0.546666667,0.151111111,0.466666667,0.448888889,1,0.524444444,0.844444444,0.302222222,0.444444444,0.324444444,0.288888889,0.453333333,1,0.408888889,0.097777778,0.551111111,0.462222222,0.555555556,0.608888889,0.622222222,0.946666667,0.24,0.573333333,0.351111111,0.111111111,0.186666667,0.457777778,0.284444444,0.244444444,1,1
2016-04-03 06:15:00,0.648888889,0.311111111,0.506666667,0.382222222,0.791111111,0.453333333,0.453333333,1,0.204444444,0.577777778,0.991111111,0.844444444,1,0.448888889,0.817777778,0,0.653333333,0.288888889,0.32,0.693333333,0.822222222,0.857777778,0.44,0.782222222,0.275555556,0.782222222,0,0.751111111,0.657777778,0.151111111,1,0.324444444,0.506666667,0.951111111,0.573333333,0.24,0.062222222,0.493333333,0.844444444,0.506666667,0.324444444,0.226666667,0.382222222,0.497777778,0.928888889,0.582222222,1,1,0.826666667,0.675555556,0.728888889,0.568888889,0.893333333,0.337777778,0.297777778,0.564444444,1,0.257777778,0.471111111,0,0.306666667,0.733333333,0.875555556,0.808888889,0.346666667,0.871111111
2016-04-03 06:30:00,0.551111111,0,0.537777778,0,0.4,0.568888889,0.644444444,0.364444444,0.662222222,0.346666667,0.431111111,0.355555556,0.702222222,0.355555556,0.382222222,0.146666667,0.026666667,0.484444444,0.017777778,0.457777778,0.155555556,0.546666667,0.986666667,0.448888889,0.195555556,0.257777778,0,0.28,0.551111111,0.871111111,0.102222222,0.626666667,0.422222222,0.733333333,0.444444444,0.32,0.226666667,0.671111111,0.586666667,0.377777778,0.106666667,0.231111111,0.097777778,0.288888889,0.391111111,1,0.213333333,1,0.084444444,0.2,0.777777778,0.942222222,0.426666667,0.773333333,0.688888889,0.04,0.537777778,0,0.235555556,0.608888889,0.515555556,0.728888889,0.502222222,0.648888889,0.124444444,1
2016-04-03 06:45:00,1,0.084444444,0.84,0.475555556,0.671111111,1,0.888888889,1,0.244444444,0.155555556,0.768888889,0.764444444,1,0.208888889,0.68,0.533333333,0.573333333,0.12,0.36,0.804444444,0.151111111,1,1,0.595555556,0.284444444,0.497777778,0.284444444,0.626666667,0.924444444,0.635555556,0.951111111,1,0.235555556,0.76,1,0.733333333,0.631111111,0.488888889,1,0.497777778,0.831111111,0.097777778,0.577777778,0.804444444,0.591111111,0.662222222,0.742222222,1,0.48,0.484444444,0.835555556,0.457777778,0.942222222,0.591111111,0.782222222,0.871111111,1,0.297777778,0.44,0.044444444,0,0.124444444,1,0.604444444,0.791111111,1
2016-04-03 07:00:00,0.751111111,0.204444444,0.164444444,0.235555556,0,0.786666667,0.293333333,0.253333333,0.088888889,0.333333333,0.444444444,0,0.568888889,0,0,0,0,0.328888889,0.164444444,0.093333333,0,0.871111111,0.831111111,0.52,0.088888889,0.355555556,0.062222222,0.408888889,0.017777778,0.573333333,0.071111111,0.604444444,0.546666667,0.2,1,0.706666667,0.351111111,0.64,0.204444444,0.257777778,0.488888889,0.511111111,0.177777778,0.386666667,0.284444444,0.315555556,0.208888889,0.622222222,0.16,0.626666667,0.062222222,0.777777778,0.462222222,0.128888889,0.16,0.551111111,0.257777778,0.124444444,0.253333333,0.151111111,0.328888889,0.595555556,0.204444444,0.52,0.04,0.617777778
2016-04-03 07:15:00,0.32,0,0.622222222,0.52,0.306666667,0.284444444,0.897777778,1,0,0.444444444,0.853333333,0.284444444,1,0.266666667,0,0.08,0,0.897777778,0.106666667,0.6,0,0,0.413333333,0.568888889,0.644444444,0.208888889,0,0.906666667,0.404444444,0.551111111,0,0.155555556,0.24,0,1,1,0.257777778,0.826666667,0.293333333,0.213333333,0.422222222,0.608888889,0.528888889,0.293333333,0.448888889,0.017777778,0.502222222,0.44,0.013333333,0.066666667,0.377777778,0.942222222,0.511111111,0.026666667,0.324444444,0.391111111,0.28,0.542222222,0.053333333,0,0.28,0.435555556,0.911111111,0.36,0.933333333,0.226666667
2016-04-03 07:30:00,0.133333333,0.128888889,0.711111111,0.666666667,0.168888889,0.266666667,1,0.706666667,0.164444444,0.208888889,0.8,0.448888889,0.786666667,0.124444444,0,0.591111111,0,0.435555556,0.306666667,0.506666667,0.36,0.186666667,0.075555556,0.751111111,0.017777778,0,0,0.471111111,0.186666667,0.462222222,0,0.048888889,0.16,0.711111111,0.595555556,0.471111111,0.484444444,0,0.088888889,0.208888889,0.595555556,0.635555556,0.8,0.702222222,0.528888889,0.795555556,0.471111111,0.413333333,0.328888889,0.257777778,0.826666667,0.213333333,0.617777778,0.106666667,0.728888889,0,0.404444444,0,0.684444444,0.057777778,0.315555556,0.28,0.555555556,0.128888889,0.604444444,0.6
2016-04-03 07:45:00,0,0.151111111,0.488888889,0.746666667,0.484444444,1,1,0.991111111,0.653333333,0,0.924444444,0.195555556,0,0.644444444,0.364444444,0.151111111,0.155555556,0.582222222,0.44,0.253333333,0.346666667,0.591111111,0.924444444,0.528888889,0,0.6,0.982222222,1,1,0.688888889,0,0.822222222,0.377777778,0.324444444,0.208888889,1,0.866666667,0.284444444,0.915555556,0.955555556,0.817777778,0.471111111,0.137777778,0.422222222,0.475555556,0.448888889,0.524444444,0.04,0.751111111,0.902222222,0.671111111,0.484444444,1,0.595555556,1,0,0.106666667,0.097777778,0.577777778,0.844444444,0.408888889,0.36,0.16,0.573333333,0.724444444,0.586666667
2016-04-03 08:00:00,0,0.12,0,0.44,0.004444444,0.582222222,0.671111111,0.924444444,0.808888889,0.008888889,0.226666667,0.2,0,0,0.191111111,0.106666667,0,0.742222222,0,0,0,0.826666667,0.186666667,0,0,0.026666667,0.435555556,0.488888889,0.253333333,0.795555556,0.053333333,0.088888889,0,0.386666667,0.284444444,0.613333333,0.177777778,0.164444444,0.893333333,0.564444444,0.711111111,0.546666667,0.857777778,0.346666667,0.217777778,0,0.12,0,0.795555556,0.075555556,0.462222222,0.608888889,0.288888889,0.408888889,0.328888889,0,0,0.128888889,0,0.048888889,0.92,0.368888889,0.666666667,0,0.035555556,0.76
2016-04-03 08:15:00,0,0.164444444,0,0.431111111,0,0.013333333,0.408888889,1,0.266666667,0,0,0.275555556,0.115555556,0.324444444,0.24,0.72,0.142222222,0.515555556,0,0,0.111111111,0.413333333,0.302222222,0,0.524444444,0.115555556,0,0.697777778,0.315555556,0.048888889,0,0,0,1,0.013333333,0.915555556,0.671111111,0.617777778,0.64,0,0,0.533333333,0.515555556,0.066666667,0.097777778,0,0,0,0.422222222,0,0.617777778,0.248888889,0.311111111,0.542222222,0.782222222,0,0,0,0.675555556,0,0,0,0,0,0.075555556,0.795555556
2016-04-03 08:30:00,0,0.364444444,0,0.328888889,0,0.453333333,1,0.702222222,0.293333333,0,0.2,0.822222222,0.142222222,0.568888889,0.128888889,0.68,0.226666667,0.657777778,0,0,0.302222222,0.262222222,0.68,0.151111111,0.111111111,0.72,0,1,0.711111111,0.742222222,0,0.124444444,0.315555556,1,0.288888889,1,0.391111111,0.275555556,0.595555556,0.124444444,0.204444444,0.608888889,0.902222222,0,0.622222222,0.373333333,0,0,0.542222222,0.36,0.671111111,0.4,0.542222222,0.648888889,0.448888889,0,0,0.488888889,0.453333333,0.155555556,0.217777778,0.751111111,0.097777778,0,0,0
2016-04-03 08:45:00,0,1,0,0,0,0.191111111,1,0.546666667,0,0,0.284444444,0.697777778,0.408888889,0.444444444,0.204444444,1,0.204444444,0.048888889,0,0.537777778,0.191111111,0.582222222,0.751111111,0.417777778,0,0.666666667,0.782222222,1,0.635555556,1,0,0.555555556,0.68,0.573333333,0.795555556,0.942222222,0.635555556,0.622222222,0.844444444,0.471111111,0.76,0.173333333,1,0,0.875555556,0,0.346666667,0.097777778,0.866666667,0.773333333,0.751111111,0.244444444,0.102222222,0.577777778,0.684444444,0.191111111,0,0,1,0.72,0.871111111,0.222222222,0,0,0.422222222,0
2016-04-03 09:00:00,0,0.742222222,0,0,0,0.186666667,1,0.484444444,0.644444444,0.173333333,0,1,0.56,0.577777778,0.04,1,0.688888889,0.195555556,0,0.493333333,0.146666667,0.053333333,0.515555556,0.217777778,0,0.382222222,1,0.951111111,0.826666667,0.466666667,0,0.737777778,0.671111111,1,0.271111111,0.6,1,0.724444444,0.364444444,0.271111111,0.195555556,1,0.866666667,0.395555556,1,0.053333333,0.653333333,0.346666667,0.755555556,0.493333333,0.728888889,0.546666667,0,0.511111111,0.324444444,0.431111111,0.906666667,0.057777778,1,1,0.568888889,0.084444444,0,0,0,0.333333333
2016-04-03 09:15:00,0,0.671111111,0,0.991111111,0,0.6,0.786666667,1,0.586666667,0.337777778,0.208888889,1,0.524444444,0.271111111,0.146666667,0.742222222,0.382222222,0.706666667,0,1,0,0.551111111,0,0,0.617777778,0.848888889,1,0.826666667,0.422222222,1,0,0.377777778,0.408888889,0.44,0.235555556,0.253333333,0.746666667,0.693333333,0.666666667,0.728888889,0.826666667,0.502222222,1,0.8,1,0,0.377777778,0.173333333,1,0.733333333,1,0.497777778,0.071111111,0.368888889,0.422222222,0,0.937777778,0.817777778,0.946666667,1,0.448888889,0.075555556,0.04,0.008888889,0,0.075555556
2016-04-03 09:30:00,0,1,0,0.871111111,0,1,0.413333333,1,0.813333333,0.208888889,0.106666667,0.822222222,0.191111111,0.857777778,0,0.644444444,0.488888889,0.724444444,0,1,0.146666667,0.293333333,0,0.106666667,0.048888889,0.782222222,1,0.72,1,1,0,0.471111111,0.644444444,0.715555556,0.257777778,0.942222222,0.137777778,0.635555556,0.195555556,0.68,0.324444444,1,0.528888889,0.111111111,0.768888889,0.391111111,0.04,0.431111111,1,0.875555556,1,0.542222222,0.4,0.711111111,0.44,0.511111111,0.862222222,0.186666667,0.568888889,1,0.275555556,0.568888889,0.182222222,0,0.56,0
2016-04-03 09:45:00,0,0.977777778,0.666666667,0.88,0,0.986666667,0.84,1,0.648888889,0.12,0.68,0.315555556,0.702222222,0.426666667,0.751111111,0.635555556,0.928888889,0.551111111,0,0.564444444,0.422222222,1,0.377777778,0,0.382222222,0.426666667,1,0.755555556,0.92,1,0,0.413333333,0.64,0.724444444,0.826666667,0.848888889,0.168888889,0.377777778,0.715555556,0.791111111,0.822222222,0.595555556,1,0,1,0.395555556,0.582222222,0.431111111,1,0.96,0.964444444,0.804444444,0,0.462222222,1,0.071111111,0.608888889,0.435555556,0.911111111,1,0.355555556,0.595555556,0.133333333,0,0.244444444,0
2016-04-03 10:00:00,0,0.72,0.204444444,0.177777778,0,0.342222222,0.471111111,1,0.253333333,0.222222222,0.488888889,0.413333333,0,0.053333333,0.342222222,0.462222222,0.52,0.053333333,0,0.804444444,0.453333333,0.355555556,0,0.288888889,0.413333333,0.48,0.831111111,0.64,0.684444444,1,0,0.733333333,0.231111111,0,0.377777778,0.666666667,1,0.68,0.262222222,0.608888889,0.711111111,0.644444444,1,0.333333333,0.715555556,0.653333333,0.386666667,0.324444444,0.422222222,1,0.284444444,0.328888889,0.417777778,0.386666667,0.173333333,0,0.546666667,0.684444444,0.697777778,0.391111111,0,0.164444444,0.351111111,0,0.213333333,0
2016-04-03 10:15:00,0,1,0.862222222,0.435555556,0,0.746666667,0.706666667,1,0.742222222,0,1,0.213333333,0.075555556,0.448888889,0,1,0.782222222,0.457777778,0.146666667,1,0.342222222,0.44,0.453333333,0.186666667,0.022222222,0.435555556,1,0.724444444,0.697777778,0.844444444,0,0.071111111,0.182222222,0.275555556,0.106666667,0.097777778,0.44,0,0,0.324444444,0.662222222,0,0.017777778,0,0.502222222,0,0.057777778,0,1,0.617777778,0.524444444,0.244444444,0.048888889,0.435555556,0.635555556,0.608888889,0.786666667,0.36,1,0.115555556,0.093333333,0.56,0.506666667,0.266666667,0.391111111,0
2016-04-03 10:30:00,0,1,0.444444444,1,0,0.04,0.56,0.902222222,0.493333333,0.151111111,1,0.568888889,0.088888889,0.293333333,0,0.906666667,0.586666667,0.511111111,0.537777778,0.68,0.711111111,0.573333333,1,0,0,0.288888889,0.906666667,0.595555556,1,0.582222222,0,0.457777778,0.053333333,0.16,0.253333333,0.422222222,0.395555556,0,0,0.688888889,0.804444444,0.386666667,0.431111111,0,0.835555556,0.142222222,0.377777778,0,0.515555556,0.346666667,1,0.231111111,0.444444444,1,0.244444444,0.591111111,0.422222222,1,1,0.386666667,0,0.96,0.924444444,0,0.262222222,0.093333333
2016-04-03 10:45:00,0,1,0,1,0,0.128888889,0.586666667,1,0.826666667,0.422222222,0.973333333,0.235555556,0,0.484444444,0,0.36,0.444444444,0.782222222,0.231111111,0.511111111,0,0.386666667,0.431111111,0.16,0.408888889,0.84,0.991111111,0.235555556,0.671111111,1,0.435555556,0,0.377777778,0.8,1,0.408888889,0.648888889,0.124444444,0.591111111,0,0.191111111,0,0.706666667,0.08,0.28,0.48,0.76,0,0.728888889,0.417777778,0.822222222,0.568888889,0.564444444,0.457777778,0.635555556,0.777777778,0,0.653333333,1,0.493333333,0.32,1,0.76,0,0,0.582222222
2016-04-03 11:00:00,0,1,0.271111111,1,0,0.186666667,0.671111111,1,0.671111111,0,0.106666667,0,0,0.106666667,0.697777778,0.631111111,0.191111111,0.737777778,0.382222222,0.293333333,0.226666667,0,0.106666667,0,0.595555556,0.693333333,0.555555556,0.706666667,0.8,1,0.048888889,0.097777778,0.382222222,0.657777778,0.191111111,0.031111111,0.577777778,0,0.4,0,0.4,0.577777778,0.324444444,0.644444444,0.475555556,0.408888889,0.942222222,0,0.431111111,0.791111111,0.413333333,0,0.666666667,0.431111111,1,0.222222222,0.017777778,0.146666667,1,0.644444444,0.782222222,0.942222222,0.608888889,0,0,0.666666667
2016-04-03 11:15:00,0,1,0.951111111,0.675555556,0,0.115555556,0.706666667,0.906666667,1,0.551111111,0.875555556,0,0.186666667,0.64,0.013333333,0.084444444,0.622222222,1,0,0.928888889,0.733333333,0,0.475555556,0,0.551111111,0.213333333,0.724444444,0.297777778,0.786666667,1,0,0.471111111,0.044444444,0.924444444,0.342222222,0.537777778,1,0,0,0.68,0.155555556,0.048888889,0.44,0,0.675555556,0,0.191111111,0,0.897777778,0.76,0.733333333,0,0.026666667,0.275555556,0.475555556,0.231111111,0.555555556,0.417777778,1,0.795555556,1,1,0.368888889,0,0.155555556,0.311111111
2016-04-03 11:30:00,0.004444444,1,0.36,0.8,0,0.137777778,1,0.764444444,0.168888889,0.697777778,0.515555556,0,0.04,0.288888889,0,0.511111111,1,0.56,0,0.262222222,0.951111111,0.066666667,0,0.008888889,0.195555556,0.342222222,1,0,0.697777778,0.933333333,0,0.711111111,0.08,0.724444444,0.128888889,0.088888889,0.484444444,0,0,0.013333333,0.733333333,0.364444444,0.435555556,0,0.773333333,0,0,0,1,1,0.591111111,0,0,0.902222222,0.897777778,0.231111111,0.542222222,0.648888889,1,0.662222222,0.84,0.844444444,1,0,0.013333333,0.373333333
2016-04-03 11:45:00,0.271111111,0.848888889,0.453333333,0.884444444,0,0.08,0.364444444,1,1,0.52,0.542222222,0.444444444,0.2,0.591111111,0,0.466666667,0.382222222,0.697777778,0.368888889,0.702222222,1,0.066666667,0.608888889,0.035555556,0,0.848888889,0.764444444,0,0.622222222,0.515555556,0,0,0.275555556,0.671111111,0.128888889,1,1,0,0.28,0,0.071111111,0,0.097777778,0.133333333,0.928888889,0.137777778,0,0,0.471111111,1,1,0.137777778,0.226666667,1,0.551111111,0.835555556,0.311111111,0.217777778,1,0.582222222,0,0.671111111,1,0,0,0.302222222
2016-04-03 12:00:00,0,0.768888889,0.697777778,1,0,0.737777778,0.817777778,0.924444444,0.986666667,0.497777778,0.222222222,0.617777778,0.488888889,0.195555556,0.626666667,0.315555556,0.688888889,0.502222222,0.391111111,0.128888889,1,0.475555556,0.337777778,0,0,0.591111111,0.742222222,0.595555556,0.346666667,0.773333333,0,0.537777778,0,0.257777778,0.013333333,0.346666667,0.591111111,0,0.462222222,0.568888889,0.644444444,0.475555556,0.728888889,0.537777778,0.768888889,0.088888889,0.737777778,0,0.475555556,0.582222222,0.697777778,0,0.355555556,0.964444444,0.52,0.528888889,0.582222222,0.706666667,1,0.76,0.222222222,0.56,1,0,0.031111111,0.16
2016-04-03 12:15:00,0,0.546666667,0.573333333,0.808888889,0.017777778,0.533333333,0.2,0.537777778,0.866666667,0.373333333,0.906666667,0,0,0.991111111,0.133333333,0,0.617777778,0.613333333,0.586666667,0.653333333,1,0.631111111,0,0.008888889,0,0.44,0.595555556,0.097777778,0.946666667,1,0.04,0.435555556,0.062222222,0.746666667,0,0.155555556,0.768888889,0.462222222,0,0.04,0.64,0.835555556,0.324444444,0.462222222,0.448888889,0.533333333,0.235555556,0,0.564444444,1,0.831111111,0,0,0.577777778,0.902222222,0,0.453333333,1,0.826666667,0.751111111,0.071111111,1,1,0,0,0
2016-04-03 12:30:00,0,0.857777778,0.284444444,0.697777778,0,1,0.995555556,0.786666667,1,0.626666667,0.44,0,0,1,0.128888889,0.057777778,0.608888889,0.4,0.146666667,0.022222222,0.626666667,0.395555556,0,0.168888889,0,0.151111111,0.675555556,0.071111111,0.795555556,0.937777778,0.457777778,0.257777778,0.186666667,0.537777778,0.164444444,0.493333333,0.053333333,0.306666667,0,0.182222222,0.693333333,1,0,0,0.16,0,0.92,0,0.786666667,0.577777778,0.862222222,0.12,0,0.368888889,0.768888889,0.342222222,0.88,0.373333333,1,0.137777778,0.244444444,0.546666667,0.506666667,0,0,0
2016-04-03 12:45:00,0,0.297777778,0.342222222,0.768888889,0.235555556,0.951111111,0.164444444,0.44,1,0.577777778,0.444444444,0.324444444,0.088888889,0.888888889,0.631111111,0.76,0.133333333,0.435555556,0.471111111,0.022222222,1,0.626666667,0,0.111111111,0.457777778,0.92,0.64,0.857777778,0.755555556,1,0,0.573333333,0.062222222,1,0.186666667,0.484444444,0.782222222,0.591111111,0.288888889,0.062222222,0.715555556,0.302222222,0.573333333,0.017777778,0.435555556,0.777777778,0.777777778,0.928888889,0.36,1,1,0.413333333,0.568888889,0,0.475555556,0.4,0.697777778,0.608888889,1,0.915555556,0.324444444,0.568888889,1,0,0.048888889,0
2016-04-03 13:00:00,0,0.635555556,0.173333333,0.493333333,0.573333333,1,0.302222222,0.528888889,1,0.391111111,1,0.071111111,0.026666667,0.604444444,0.506666667,0.528888889,0.577777778,0.742222222,0.764444444,1,0.471111111,0.733333333,0,0.675555556,0.595555556,0.773333333,0.813333333,0.048888889,0.662222222,0.871111111,0,0.471111111,0,0.395555556,0.022222222,0,0.4,0.675555556,0.28,0.671111111,0.613333333,0.315555556,1,0.577777778,0.684444444,0.586666667,1,0.568888889,0.168888889,1,0.257777778,0.32,0.306666667,0.191111111,0.595555556,0.417777778,0.48,0.315555556,0.537777778,0.862222222,0.591111111,0.391111111,0.306666667,0.16,0.711111111,0
2016-04-03 13:15:00,0.031111111,0.302222222,0.124444444,0.324444444,0.142222222,0.648888889,0.506666667,0.488888889,0.542222222,0.502222222,1,0.173333333,0,0.515555556,0.777777778,1,0,0.355555556,0,0.48,0.791111111,0.724444444,0,0.453333333,0.826666667,0.142222222,0.96,0,0.164444444,0.591111111,0,0.111111111,0.64,0.848888889,0.168888889,0.168888889,1,0.195555556,0.493333333,0.133333333,0.791111111,0.128888889,0.284444444,0.662222222,0,0.511111111,1,0.631111111,0.555555556,1,0.124444444,0.182222222,0.408888889,0.742222222,0.56,0.355555556,1,1,0.804444444,0.857777778,0.395555556,0.413333333,0.368888889,0,0.222222222,0
2016-04-03 13:30:00,0,0.648888889,0.386666667,0.533333333,0.244444444,1,0.257777778,0.564444444,0.742222222,0.155555556,0.68,0.226666667,0,0.853333333,0.262222222,0.551111111,0.315555556,0.555555556,0,0.422222222,0.937777778,0.777777778,0,0,0.124444444,0.373333333,0.444444444,0,0.862222222,1,0,0.453333333,0,0.853333333,0,0,0.742222222,0.231111111,0.231111111,0,0.506666667,0.106666667,0.475555556,0.2,0.524444444,0.288888889,0.915555556,0,0.111111111,0.248888889,0.124444444,0.275555556,0.373333333,0.146666667,0.786666667,0.511111111,0.675555556,0.231111111,0.782222222,0.511111111,0.44,0.448888889,1,0,0,0.24
2016-04-03 13:45:00,0.111111111,0.222222222,0.155555556,0.715555556,0.737777778,0.964444444,0.36,0.475555556,0.564444444,0.488888889,0.871111111,0,0,0.444444444,0.782222222,1,0.582222222,0.417777778,0.088888889,0.573333333,0.546666667,0.826666667,0,0.213333333,1,0.608888889,0.6,0.088888889,0.604444444,1,0,0.511111111,0.217777778,0.16,0.266666667,0,0.066666667,0.084444444,0.017777778,0.515555556,0.44,0,0.133333333,0.226666667,0,0.333333333,0.617777778,0.577777778,0.52,0.44,0,0.222222222,0,0.924444444,0.822222222,0.222222222,0.653333333,0.604444444,0.911111111,0.493333333,0.391111111,0.871111111,0.666666667,0,0.102222222,0.026666667
2016-04-03 14:00:00,0.275555556,0.604444444,0.533333333,0.422222222,0.542222222,1,0.186666667,0.622222222,0.897777778,0.711111111,1,0,0,0.72,0.52,0.848888889,0.68,0.355555556,0.48,0.795555556,0.937777778,0.524444444,0.488888889,0.693333333,0.937777778,0.071111111,0.711111111,0.128888889,1,0.791111111,0,0.737777778,0.915555556,0.853333333,0.595555556,0,0.311111111,0.693333333,0.626666667,0.591111111,0.777777778,0.32,0.862222222,0.462222222,0,0.706666667,1,0.302222222,0.826666667,0.062222222,0,0.36,0,0.582222222,0.386666667,0.493333333,0.675555556,0.853333333,0.697777778,0.715555556,0.093333333,0.524444444,0.84,0.111111111,0.195555556,0.057777778
2016-04-03 14:15:00,0.217777778,0.68,0.928888889,0.613333333,0.582222222,0.648888889,0.417777778,0.368888889,1,0.004444444,0.342222222,0,0,0.595555556,0,0.804444444,0.328888889,0.364444444,0,0,0.404444444,0.524444444,0,0,0.813333333,0.982222222,0.337777778,0,0.102222222,0.382222222,0,0.395555556,0.426666667,0.604444444,0.382222222,0.08,0.604444444,0.497777778,0.257777778,0.124444444,0.72,0.088888889,0.035555556,0,0.004444444,0.533333333,0.835555556,0.862222222,0.524444444,0,0.368888889,0.053333333,0,0.671111111,0.293333333,0.746666667,0.808888889,0.382222222,0.462222222,0.528888889,0,0.373333333,0.711111111,0,0.253333333,0
2016-04-03 14:30:00,0.537777778,0.453333333,0.568888889,0.564444444,0.222222222,1,0.377777778,0.422222222,0.444444444,0.173333333,0.2,0,0,0.586666667,0.786666667,0.995555556,0.675555556,0.457777778,0.591111111,0.413333333,0.795555556,0.466666667,0,0,0.862222222,0.448888889,0.737777778,0.182222222,0.035555556,0.293333333,0,0.804444444,0.133333333,0.124444444,0.582222222,0,0.733333333,0.093333333,0.306666667,0.226666667,0.275555556,0.266666667,0.466666667,0,0.377777778,0.368888889,0.457777778,0.36,0.511111111,0.044444444,0.271111111,0.417777778,0.44,0.622222222,0.177777778,0.693333333,0.591111111,0.386666667,0.933333333,0.817777778,0,0.586666667,1,0.262222222,0.035555556,0
2016-04-03 14:45:00,0.297777778,0.604444444,0.36,0.768888889,0.786666667,0.697777778,0.368888889,0.542222222,0.933333333,0.124444444,0.435555556,0.315555556,0.111111111,0.528888889,0.915555556,0.924444444,0.484444444,0.457777778,0.604444444,0,1,0.253333333,0,0.417777778,0.666666667,0.604444444,0.875555556,0.413333333,0.151111111,0,0,0.471111111,0.355555556,0.391111111,0.537777778,0.035555556,0.195555556,0.088888889,0,0,0.742222222,0,0.573333333,0,0.248888889,0.4,0.248888889,0.444444444,0.413333333,0.431111111,0.208888889,0.497777778,0.226666667,0.333333333,0,0.351111111,0,0.44,0.511111111,0.222222222,0.128888889,0.595555556,1,0.115555556,0,0.422222222
2016-04-03 15:00:00,0.2,1,0.275555556,0.608888889,0.244444444,1,0.528888889,0.284444444,0.351111111,0,0.951111111,0.568888889,0.262222222,0.542222222,0.751111111,0.573333333,0.462222222,0.231111111,0.511111111,0.244444444,1,1,0.862222222,0.546666667,0.253333333,0,0.577777778,0,0,0.377777778,0,0.728888889,0.391111111,0.426666667,0.875555556,0.897777778,0.684444444,0.906666667,0.008888889,0.551111111,0.724444444,0,0.391111111,0.24,0.208888889,0.546666667,0.44,1,0.644444444,0.28,0.586666667,0.355555556,0.933333333,0.502222222,0.995555556,0.128888889,0.484444444,0.337777778,0.031111111,1,0.551111111,0.68,1,0.022222222,0,0.075555556
2016-04-03 15:15:00,0.368888889,0.724444444,0.284444444,0.351111111,0.484444444,0.702222222,0.582222222,0.591111111,0.484444444,0.168888889,0.488888889,0.484444444,0,0.608888889,0.764444444,0.635555556,0.253333333,0.386666667,0.746666667,0.76,0.706666667,0.426666667,1,0.364444444,0.404444444,0.071111111,0,0.182222222,0.635555556,0.635555556,0,0.111111111,0,0.36,0.44,0.111111111,0.808888889,0.248888889,0.666666667,0,0,0,0.457777778,0.546666667,0,0,0.386666667,1,0.417777778,0.106666667,0.364444444,0,0.106666667,0.622222222,0.648888889,0.208888889,0.391111111,0.355555556,0.275555556,0.511111111,0.28,0.186666667,0.973333333,0,0,0.217777778
2016-04-03 15:30:00,1,0.813333333,0.413333333,0.306666667,0.093333333,0.982222222,0.311111111,0.124444444,0.622222222,0.013333333,0.622222222,0.266666667,0.106666667,0.137777778,0.364444444,0.662222222,0.044444444,0.537777778,0.173333333,0.333333333,0.96,0.048888889,0.848888889,0.035555556,0.084444444,0.555555556,0.52,0,0.111111111,0.315555556,0,1,0.151111111,0.782222222,0.28,0.137777778,1,0.271111111,0.026666667,0.297777778,0.44,0.048888889,0.168888889,0.088888889,0.72,0,0.195555556,0.204444444,0.915555556,0.853333333,0,0.351111111,0.333333333,0.671111111,0.528888889,0.253333333,0.213333333,0.315555556,0.608888889,0.297777778,0,0.248888889,1,0,0.173333333,0
2016-04-03 15:45:00,0.871111111,0.462222222,0.408888889,0.004444444,0.306666667,0.937777778,0,0.684444444,0.893333333,0.302222222,0.24,0,0,0.831111111,0.977777778,0.848888889,0.853333333,0.346666667,0.306666667,0.764444444,0.546666667,0.617777778,1,0.502222222,0.635555556,0.084444444,0.235555556,0,0.16,0.564444444,0,0.591111111,0.635555556,0.186666667,0.862222222,0.8,0.582222222,0.515555556,0,0.053333333,0.444444444,0.466666667,0,0.222222222,0.431111111,0,0.333333333,0.457777778,0.337777778,0.515555556,0.417777778,0,0,0.395555556,0.244444444,0,0.546666667,0.177777778,0.302222222,0.755555556,0.062222222,0.395555556,0.902222222,0.413333333,0.142222222,0.048888889
