datetime,R,B,0,0
2016-04-05 03:30:00,-0.6229353963116225,5.342122739402681,0,0
2016-04-05 03:45:00,-0.6229353963116225,5.342122739402681,0,0
2016-04-05 04:00:00,-0.5640924573911396,5.694897460732502,0,0
2016-04-05 04:15:00,-0.5640924573911396,5.694897460732502,0,0
2016-04-05 04:30:00,-0.5640924573911396,5.694897460732502,0,0
2016-04-05 04:45:00,-0.5640924573911396,5.694897460732502,0,0
2016-04-05 05:00:00,-0.23820953243548007,12.552464670017985,0,0
2016-04-05 05:15:00,-0.23820953243548007,12.552464670017985,0,0
2016-04-05 05:30:00,-0.23820953243548007,12.552464670017985,0,0
2016-04-05 05:45:00,-0.23820953243548007,12.552464670017985,0,0
2016-04-05 06:00:00,-0.5521751921605731,6.856589876495005,0,0
2016-04-05 06:15:00,-0.5521751921605731,6.856589876495005,0,0
2016-04-05 06:30:00,-0.5521751921605731,6.856589876495005,0,0
2016-04-05 06:45:00,-0.5521751921605731,6.856589876495005,0,0
2016-04-05 07:00:00,-0.6583949621509779,5.10901126313268,0,0
2016-04-05 07:15:00,-0.6583949621509779,5.10901126313268,0,0
2016-04-05 07:30:00,-0.6583949621509779,5.10901126313268,0,0
2016-04-05 07:45:00,-0.6583949621509779,5.10901126313268,0,0
2016-04-05 08:00:00,-0.5571866652160478,4.47385479676799,0,0
2016-04-05 08:15:00,-0.5571866652160478,4.47385479676799,0,0
2016-04-05 08:30:00,-0.5571866652160478,4.47385479676799,0,0
2016-04-05 08:45:00,-0.5571866652160478,4.47385479676799,0,0
2016-04-05 09:00:00,-0.5016978010035335,5.166294169288554,0,0
2016-04-05 09:15:00,-0.5016978010035335,5.166294169288554,0,0
2016-04-05 09:30:00,-0.5016978010035335,5.166294169288554,0,0
2016-04-05 09:45:00,-0.5016978010035335,5.166294169288554,0,0
2016-04-05 10:00:00,-0.7893368722628373,4.225589693092697,0,0
2016-04-05 10:15:00,-0.7893368722628373,4.225589693092697,0,0
2016-04-05 10:30:00,-0.7893368722628373,4.225589693092697,0,0
2016-04-05 10:45:00,-0.7893368722628373,4.225589693092697,0,0
2016-04-05 11:00:00,-0.5333729328361502,3.4175696112503906,0,0
2016-04-05 11:15:00,-0.5333729328361502,3.4175696112503906,0,0
2016-04-05 11:30:00,-0.5333729328361502,3.4175696112503906,0,0
2016-04-05 11:45:00,-0.5333729328361502,3.4175696112503906,0,0
2016-04-05 12:00:00,-0.5367521439068739,3.0816784060741655,0,0
2016-04-05 12:15:00,-0.5367521439068739,3.0816784060741655,0,0
2016-04-05 12:30:00,-0.5367521439068739,3.0816784060741655,0,0
2016-04-05 12:45:00,-0.5367521439068739,3.0816784060741655,0,0
2016-04-05 13:00:00,-0.6152434739850849,3.5185787878292865,0,0
2016-04-05 13:15:00,-0.6152434739850849,3.5185787878292865,0,0
2016-04-05 13:30:00,-0.6152434739850849,3.5185787878292865,0,0
2016-04-05 13:45:00,-0.6152434739850849,3.5185787878292865,0,0
2016-04-05 14:00:00,-0.6523979541621563,3.6180681626925457,0,0
2016-04-05 14:15:00,-0.6523979541621563,3.6180681626925457,0,0
2016-04-05 14:30:00,-0.6523979541621563,3.6180681626925457,0,0
2016-04-05 14:45:00,-0.6523979541621563,3.6180681626925457,0,0
2016-04-05 15:00:00,-0.7393742359518903,3.755378267468702,0,0
2016-04-05 15:15:00,-0.7393742359518903,3.755378267468702,0,0
2016-04-05 15:30:00,-0.7393742359518903,3.755378267468702,0,0
2016-04-05 15:45:00,-0.7393742359518903,3.755378267468702,0,0
2016-04-05 16:00:00,-0.1569272175238452,3.2626101250748074,0,0
2016-04-05 16:15:00,-0.1569272175238452,3.2626101250748074,0,0
2016-04-05 16:30:00,-0.1569272175238452,3.2626101250748074,0,0
2016-04-05 16:45:00,-0.1569272175238452,3.2626101250748074,0,0
2016-04-05 17:00:00,-0.4503067219224602,4.877219641596935,0,0
2016-04-05 17:15:00,-0.4503067219224602,4.877219641596935,0,0
2016-04-05 17:30:00,-0.4503067219224602,4.877219641596935,0,0
2016-04-05 17:45:00,-0.4503067219224602,4.877219641596935,0,0
2016-04-05 18:00:00,-0.5062475653062268,6.646022083549327,0,0
2016-04-05 18:15:00,-0.5062475653062268,6.646022083549327,0,0
2016-04-05 18:30:00,-0.5062475653062268,6.646022083549327,0,0
2016-04-05 18:45:00,-0.5062475653062268,6.646022083549327,0,0
2016-04-05 19:00:00,-0.45363916968118895,4.589350676207684,0,0
2016-04-05 19:15:00,-0.45363916968118895,4.589350676207684,0,0
2016-04-05 19:30:00,-0.45363916968118895,4.589350676207684,0,0
2016-04-05 19:45:00,-0.45363916968118895,4.589350676207684,0,0
2016-04-05 20:00:00,-0.1212036257055661,5.004134364935282,0,0
2016-04-05 20:15:00,-0.1212036257055661,5.004134364935282,0,0
2016-04-05 20:30:00,-0.1212036257055661,5.004134364935282,0,0
2016-04-05 20:45:00,-0.1212036257055661,5.004134364935282,0,0
2016-04-05 21:00:00,-0.6705076870629061,8.991708642406337,0,0
2016-04-05 21:15:00,-0.6705076870629061,8.991708642406337,0,0
2016-04-05 21:30:00,-0.6705076870629061,8.991708642406337,0,0
2016-04-05 21:45:00,-0.6705076870629061,8.991708642406337,0,0
2016-04-05 22:00:00,-0.39512182657847683,13.827890709917147,0,0
2016-04-05 22:15:00,-0.39512182657847683,13.827890709917147,0,0
2016-04-05 22:30:00,-0.39512182657847683,13.827890709917147,0,0
2016-04-05 22:45:00,-0.39512182657847683,13.827890709917147,0,0
2016-04-05 23:00:00,-0.4438010701581549,11.551803228091476,0,0
2016-04-05 23:15:00,-0.4438010701581549,11.551803228091476,0,0
2016-04-05 23:30:00,-0.4438010701581549,11.551803228091476,0,0
2016-04-05 23:45:00,-0.4438010701581549,11.551803228091476,0,0
